33092103,770471.07,262287.00
33092104,770490.88,262309.08
33092105,770511.48,262331.49
33092106,770532.00,262352.91
33092107,770552.52,262375.18
33092108,770573.38,262396.55
33092109,770593.35,262419.10
33092110,770613.72,262440.85
33092111,770634.39,262462.69
33092112,770654.58,262484.85
33092113,770675.06,262506.85
33092114,770695.67,262528.50
33092115,770716.22,262550.36
33092116,770736.66,262572.38
33092117,770759.36,262596.82
33092118,770777.62,262616.43
33092119,770797.62,262638.12
33092120,770818.27,262660.17
33092121,770838.64,262682.12
33092122,770859.20,262703.88
33092123,770879.71,262725.91
33092124,770899.80,262748.26
33092125,770920.68,262769.92
33092126,770940.14,262791.08
33092127,770961.46,262813.76
33092128,770982.29,262836.09
33092129,771002.90,262858.15
33092130,771023.13,262879.59
33092161,771653.48,263562.68
33092162,771677.52,263581.32
33092163,771698.02,263603.23
33092164,771718.46,263625.20
33092165,771738.72,263647.33
33092166,771759.41,263669.10
33092167,771779.87,263691.07
33092168,771800.35,263713.06
33092169,771820.79,263734.95
33092170,771846.39,263752.11
33131993,768307.43,259791.96
33131994,768328.40,259813.88
33131995,768348.57,259835.61
33131996,768369.12,259857.83
33131997,768389.26,259879.77
33131998,768409.48,259902.15
33131999,768430.34,259923.53
33132000,768450.46,259945.49
33132001,768471.24,259967.51
33132002,768492.31,259989.58
33132003,768511.78,260011.30
33132004,768533.19,260033.30
33132005,768552.19,260056.67
33132006,768574.39,260077.21
33132007,768594.36,260099.16
33132008,768614.55,260120.46
33132009,768635.08,260142.41
33132010,768656.88,260162.94
33132011,768676.35,260186.54
33132012,768696.68,260208.55
33132013,768716.41,260231.06
33132014,768737.54,260252.26
33132015,768758.10,260274.36
33132016,768778.44,260295.97
33132017,768798.52,260318.57
33132018,768819.36,260340.20
33132019,768841.22,260360.82
33132020,768859.69,260384.17
33132021,768880.55,260405.23
33132022,768900.80,260426.91
33132023,768921.37,260448.75
33132024,768941.95,260470.86
33132025,768961.87,260492.61
33132026,768982.71,260514.88
33132027,769003.35,260536.82
33132028,769023.74,260559.13
33132029,769048.88,260576.87
33132030,769074.37,260594.17
33132031,769104.13,260607.90
33132032,769122.63,260631.05
33132033,769128.94,260666.52
33132034,769147.17,260690.35
33132035,769167.37,260712.47
33132036,769187.44,260734.96
33132037,769206.91,260755.64
33132038,769227.75,260778.92
33132039,769248.82,260799.82
33132040,769269.22,260822.35
33132041,769290.57,260843.04
33132042,769308.05,260868.42
33132043,769330.71,260888.47
33132044,769351.68,260910.99
33132045,769371.96,260932.87
33132046,769392.45,260954.93
33132047,769412.60,260976.77
33132048,769432.71,260998.57
33132049,769453.57,261020.75
33132050,769473.95,261042.48
33132051,769494.18,261064.51
33132052,769514.85,261086.39
33132053,769535.15,261108.68
33132054,769555.77,261130.30
33132055,769576.10,261152.26
33132056,769596.80,261174.18
33132057,769616.91,261196.34
33132058,769637.67,261218.30
33132059,769658.19,261240.68
33132060,769677.31,261260.89
33132061,769698.04,261282.20
33132062,769718.62,261304.78
33132063,769738.75,261327.27
33132064,769759.95,261348.60
33132065,769780.02,261370.26
33132066,769800.38,261392.15
33132067,769820.68,261414.32
33132068,769843.63,261435.57
33132069,769861.85,261458.37
33132070,769882.85,261480.61
33132071,769902.77,261502.61
33132072,769923.95,261524.58
33132073,769943.45,261546.74
33132074,769964.07,261568.09
33132075,769984.97,261590.71
33132076,770005.10,261613.62
33132077,770025.85,261633.52
33132078,770045.58,261657.00
33132079,770066.19,261679.23
33132080,770087.66,261700.08
33132081,770108.48,261721.96
33132082,770128.30,261744.70
33132083,770149.02,261766.31
33132084,770168.60,261788.62
33132085,770188.13,261811.21
33132086,770210.02,261832.24
33132087,770230.86,261854.54
33132088,770251.30,261875.70
33132089,770271.71,261898.25
33132090,770291.99,261920.30
33132091,770312.63,261941.89
33132092,770333.18,261963.83
33132093,770353.72,261985.93
33132094,770374.56,262007.32
33132095,770394.73,262029.30
33132096,770415.10,262051.62
33132097,770435.43,262073.64
33132098,770456.06,262095.49
33132099,770476.52,262117.54
33132100,770496.86,262139.58
33132101,770517.33,262161.37
33132102,770537.85,262183.47
33132103,770558.40,262205.39
33132104,770578.58,262227.23
33132105,770598.98,262248.60
33132106,770620.17,262270.57
33132107,770639.86,262293.22
33132108,770660.60,262314.97
33132109,770681.10,262336.93
33132110,770701.49,262358.90
33132111,770722.08,262380.52
33132112,770742.38,262402.59
33132113,770762.79,262424.73
33132114,770783.59,262446.53
33132115,770803.81,262468.63
33132116,770824.16,262490.54
33132117,770845.10,262512.59
33132118,770865.46,262534.26
33132119,770885.42,262556.44
33132120,770905.93,262577.82
33132121,770926.70,262600.45
33132122,770947.76,262621.72
33132123,770967.66,262644.25
33132124,770988.33,262665.89
33132125,771007.95,262688.63
33132126,771028.90,262709.67
33132127,771049.28,262731.85
33132128,771069.49,262753.77
33132129,771090.61,262775.64
33132130,771110.61,262797.69
33132131,771131.50,262819.91
33132132,771152.03,262841.80
33132164,771806.38,263543.44
33132165,771826.84,263565.55
33132166,771847.27,263587.45
33132167,771867.76,263609.43
33132168,771888.17,263631.33
33132169,771908.66,263653.28
33132170,771930.88,263673.43
33132171,771946.09,263700.33
33132172,771970.00,263719.01
33132173,771990.46,263740.98
33172142,771444.08,262979.17
33172143,771464.54,263001.12
33172144,771485.03,263023.07
33172145,771505.70,263044.89
33172146,771525.88,263066.97
33172147,771546.27,263088.84
33172148,771566.76,263110.81
33172149,771588.36,263131.64
33172150,771607.18,263155.25
33172167,771954.80,263529.36
33172168,771976.07,263550.56
33172169,771996.83,263572.23
33172170,772016.12,263595.18
33172171,772037.72,263616.03
33172172,772058.49,263637.60
33172173,772078.61,263659.85
33172174,772097.99,263682.83
33172175,772119.52,263703.76
33172176,772138.71,263726.82
33172177,772160.43,263747.55
33172178,772180.85,263769.45
33172179,772201.29,263791.49
33211993,768503.94,259609.12
33211994,768504.41,259650.26
33211995,768524.38,259672.19
33211996,768543.63,259695.27
33211997,768569.83,259711.72
33211998,768590.54,259733.50
33211999,768606.30,259760.01
33212000,768626.72,259781.79
33212001,768647.12,259803.95
33212002,768667.69,259825.73
33212003,768688.06,259847.76
33212004,768708.64,259869.74
33212005,768726.87,259893.15
33212006,768738.78,259923.66
33212007,768770.03,259935.59
33212008,768793.65,259954.45
33212009,768811.32,259979.34
33212010,768831.36,260001.46
33212011,768851.85,260023.41
33212012,768872.34,260045.32
33212013,768892.78,260067.30
33212014,768913.20,260089.12
33212015,768933.99,260112.23
33212016,768953.54,260132.87
33212017,768968.78,260159.83
33212018,768982.75,260188.16
33212019,768996.52,260216.26
33212020,769033.77,260222.99
33212021,769056.42,260243.11
33212022,769076.95,260264.63
33212023,769087.77,260296.05
33212024,769103.20,260322.52
33212025,769139.42,260330.49
33212026,769158.85,260353.17
33212027,769179.75,260374.63
33212028,769193.80,260402.08
33212029,769209.48,260428.22
33212030,769240.74,260440.62
33212031,769261.08,260462.49
33212032,769281.72,260484.62
33212033,769305.80,260503.65
33212034,769322.63,260528.87
33212035,769343.42,260550.03
33212036,769363.68,260571.84
33212037,769383.97,260594.48
33212038,769404.70,260616.36
33212039,769425.06,260638.89
33212040,769445.60,260660.79
33212041,769465.44,260681.31
33212042,769485.88,260703.35
33212043,769506.26,260725.17
33212044,769526.78,260747.25
33212045,769547.30,260769.16
33212046,769567.71,260791.10
33212047,769588.33,260812.44
33212048,769608.68,260834.93
33212049,769629.17,260856.88
33212050,769649.58,260878.81
33212051,769670.07,260900.80
33212052,769690.59,260922.71
33212053,769711.08,260944.68
33212054,769731.40,260966.64
33212055,769751.92,260988.64
33212056,769771.16,261011.71
33212057,769792.86,261032.53
33212058,769813.27,261054.42
33212059,769833.75,261076.43
33212060,769854.22,261098.27
33212061,769874.67,261120.17
33212062,769894.59,261141.84
33212063,769915.29,261164.31
33212064,769936.06,261186.07
33212065,769956.56,261207.96
33212066,769976.82,261230.36
33212067,769997.03,261251.95
33212068,770017.70,261273.64
33212069,770039.70,261295.24
33212070,770059.49,261317.59
33212071,770079.03,261339.85
33212072,770100.57,261361.79
33212073,770119.96,261383.52
33212074,770140.91,261405.91
33212075,770160.78,261426.39
33212076,770181.47,261449.68
33212077,770202.17,261471.57
33212078,770222.19,261493.16
33212079,770242.81,261515.02
33212080,770263.21,261537.08
33212081,770283.51,261559.24
33212082,770304.04,261580.93
33212083,770324.52,261602.86
33212084,770344.87,261624.73
33212085,770365.48,261646.70
33212086,770385.83,261668.67
33212087,770406.30,261690.61
33212088,770426.77,261712.54
33212089,770447.25,261734.45
33212090,770467.69,261756.36
33212091,770488.16,261778.37
33212092,770508.70,261800.20
33212093,770530.22,261820.99
33212094,770549.70,261843.93
33212095,770569.87,261866.10
33212143,771552.98,262918.58
33212144,771572.72,262941.17
33212145,771593.20,262963.20
33212146,771613.61,262985.09
33212147,771635.41,263005.82
33212148,771654.55,263028.95
33212149,771675.01,263050.92
33212150,771695.47,263072.86
33212151,771714.16,263096.54
33212152,771736.38,263116.70
33212170,772104.81,263511.84
33212171,772125.29,263533.76
33212172,772145.72,263555.72
33212173,772166.21,263577.73
33212174,772186.67,263599.68
33212175,772207.14,263621.62
33212176,772227.65,263643.62
33212177,772247.47,263666.16
33212178,772268.54,263687.47
33212179,772289.51,263708.98
33212180,772308.64,263732.22
33212181,772329.98,263753.38
33251993,768596.23,259522.26
33251994,768597.27,259561.99
33251995,768611.96,259589.13
33251996,768632.16,259611.72
33251997,768652.54,259632.56
